PID,BIAS,RELATEDNESS,REPS,MS
8,filler,unrelated,long,1849
8,filler,unrelated,long,1857
8,filler,unrelated,long,2066
8,filler,unrelated,long,2241
8,filler,unrelated,short,
8,filler,unrelated,short,927
8,filler,unrelated,short,941
8,filler,unrelated,short,1118
8,filler,unrelated,short,1150
8,filler,unrelated,short,1334
8,filler,unrelated,short,
8,filler,unrelated,short,1471
8,filler,unrelated,short,1518
8,filler,unrelated,short,1623
8,filler,unrelated,short,2022
8,filler,unrelated,short,2038
8,filler,unrelated,short,2367
8,filler,unrelated,short,2983
8,filler,unrelated,short,3599
8,subordinate,related,long,
8,subordinate,related,long,
8,subordinate,related,long,1442
8,subordinate,related,long,
8,subordinate,related,long,1849
8,subordinate,related,long,1987
8,subordinate,related,long,2033
8,subordinate,related,long,
8,subordinate,related,long,2314
8,subordinate,related,short,869
8,subordinate,related,short,942
8,subordinate,related,short,1006
8,subordinate,related,short,1149
8,subordinate,related,short,1239
8,subordinate,related,short,1414
8,subordinate,related,short,1782
8,subordinate,related,short,1814
8,subordinate,related,short,2143
8,subordinate,unrelated,long,1065
8,subordinate,unrelated,long,1235
8,subordinate,unrelated,long,1403
8,subordinate,unrelated,long,1410
8,subordinate,unrelated,long,2091
8,subordinate,unrelated,long,2154
8,subordinate,unrelated,long,2354
8,subordinate,unrelated,long,2778
8,subordinate,unrelated,long,2842
8,subordinate,unrelated,short,814
8,subordinate,unrelated,short,831
8,subordinate,unrelated,short,926
8,subordinate,unrelated,short,935
8,subordinate,unrelated,short,1093
8,subordinate,unrelated,short,1391
8,subordinate,unrelated,short,1670
8,subordinate,unrelated,short,1990
8,subordinate,unrelated,short,2791
9,dominant,related,long,769
9,dominant,related,long,794
9,dominant,related,long,809
9,dominant,related,long,875
9,dominant,related,long,883
9,dominant,related,long,1090
9,dominant,related,long,1170
9,dominant,related,long,1193
9,dominant,related,long,1381
9,dominant,related,short,727
9,dominant,related,short,743
9,dominant,related,short,758
9,dominant,related,short,766
9,dominant,related,short,776
9,dominant,related,short,1014
9,dominant,related,short,1023
9,dominant,related,short,1143
9,dominant,related,short,1430
9,dominant,unrelated,long,954
9,dominant,unrelated,long,1137
9,dominant,unrelated,long,1147
9,dominant,unrelated,long,1259
9,dominant,unrelated,long,1305
9,dominant,unrelated,long,1450
9,dominant,unrelated,long,1484
9,dominant,unrelated,long,1507
9,dominant,unrelated,long,1858
9,dominant,unrelated,short,802
9,dominant,unrelated,short,896
9,dominant,unrelated,short,910
9,dominant,unrelated,short,911
9,dominant,unrelated,short,959
9,dominant,unrelated,short,1006
9,dominant,unrelated,short,1486
9,dominant,unrelated,short,1494
9,dominant,unrelated,short,
9,filler,related,long,691
9,filler,related,long,730
9,filler,related,long,777
9,filler,related,long,825
9,filler,related,long,826
9,filler,related,long,834
9,filler,related,long,905
9,filler,related,long,915
9,filler,related,long,930
9,filler,related,long,963
9,filler,related,long,993
9,filler,related,long,1043
9,filler,related,long,1073
9,filler,related,long,1085
9,filler,related,long,1137
9,filler,related,short,471
9,filler,related,short,518
9,filler,related,short,519
9,filler,related,short,566
9,filler,related,short,693
9,filler,related,short,726
9,filler,related,short,775
9,filler,related,short,806
9,filler,related,short,822
9,filler,related,short,
9,filler,related,short,894
9,filler,related,short,
9,filler,related,short,
9,filler,related,short,958
9,filler,related,short,1117
9,filler,unrelated,long,729
9,filler,unrelated,long,866
9,filler,unrelated,long,899
9,filler,unrelated,long,929
9,filler,unrelated,long,970
9,filler,unrelated,long,979
9,filler,unrelated,long,979
9,filler,unrelated,long,985
9,filler,unrelated,long,1018
9,filler,unrelated,long,1050
9,filler,unrelated,long,1058
9,filler,unrelated,long,1062
9,filler,unrelated,long,1161
9,filler,unrelated,long,1459
9,filler,unrelated,long,1465
9,filler,unrelated,short,679
9,filler,unrelated,short,725
9,filler,unrelated,short,830
9,filler,unrelated,short,847
9,filler,unrelated,short,900
9,filler,unrelated,short,927
9,filler,unrelated,short,942
9,filler,unrelated,short,958
9,filler,unrelated,short,974
9,filler,unrelated,short,1007
9,filler,unrelated,short,1158
9,filler,unrelated,short,1253
9,filler,unrelated,short,1281
9,filler,unrelated,short,1341
9,filler,unrelated,short,1405
9,subordinate,related,long,675
9,subordinate,related,long,762
9,subordinate,related,long,
9,subordinate,related,long,
9,subordinate,related,long,1097
9,subordinate,related,long,1194
9,subordinate,related,long,1275
9,subordinate,related,long,1379
9,subordinate,related,long,1593
9,subordinate,related,short,638
9,subordinate,related,short,
9,subordinate,related,short,862
9,subordinate,related,short,887
9,subordinate,related,short,926
9,subordinate,related,short,
9,subordinate,related,short,1086
9,subordinate,related,short,1102
9,subordinate,related,short,
9,subordinate,unrelated,long,795
9,subordinate,unrelated,long,833
9,subordinate,unrelated,long,860
9,subordinate,unrelated,long,889
9,subordinate,unrelated,long,1193
9,subordinate,unrelated,long,1218
9,subordinate,unrelated,long,1265
9,subordinate,unrelated,long,1432
9,subordinate,unrelated,long,1762
9,subordinate,unrelated,short,703
9,subordinate,unrelated,short,736
9,subordinate,unrelated,short,752
9,subordinate,unrelated,short,791
9,subordinate,unrelated,short,797
9,subordinate,unrelated,short,855
9,subordinate,unrelated,short,1071
9,subordinate,unrelated,short,1294
9,subordinate,unrelated,short,2151
10,dominant,related,long,1266
10,dominant,related,long,
10,dominant,related,long,1640
10,dominant,related,long,
10,dominant,related,long,
10,dominant,related,long,1779
10,dominant,related,long,
10,dominant,related,long,
10,dominant,related,long,
10,dominant,related,short,
10,dominant,related,short,1296
10,dominant,related,short,1726
10,dominant,related,short,1729
10,dominant,related,short,
10,dominant,related,short,1927
10,dominant,related,short,
10,dominant,related,short,
10,dominant,related,short,
10,dominant,unrelated,long,1
10,dominant,unrelated,long,658
10,dominant,unrelated,long,811
10,dominant,unrelated,long,978
10,dominant,unrelated,long,1474
10,dominant,unrelated,long,1537
10,dominant,unrelated,long,1706
10,dominant,unrelated,long,2435
10,dominant,unrelated,long,
10,dominant,unrelated,short,599
10,dominant,unrelated,short,1286
10,dominant,unrelated,short,
10,dominant,unrelated,short,1806
10,dominant,unrelated,short,2063
10,dominant,unrelated,short,2318
10,dominant,unrelated,short,3208
10,dominant,unrelated,short,4175
10,dominant,unrelated,short,
10,filler,related,long,
10,filler,related,long,
10,filler,related,long,203
10,filler,related,long,
10,filler,related,long,
10,filler,related,long,
10,filler,related,long,
10,filler,related,long,1658
10,filler,related,long,1894
10,filler,related,long,2002
10,filler,related,long,2291
10,filler,related,long,
10,filler,related,long,
10,filler,related,long,
10,filler,related,long,
10,filler,related,short,1
10,filler,related,short,712
10,filler,related,short,783
10,filler,related,short,
10,filler,related,short,
10,filler,related,short,1399
10,filler,related,short,
10,filler,related,short,
10,filler,related,short,2182
10,filler,related,short,
10,filler,related,short,
10,filler,related,short,3014
10,filler,related,short,
10,filler,related,short,6086
10,filler,related,short,
10,filler,unrelated,long,1
10,filler,unrelated,long,
10,filler,unrelated,long,557
10,filler,unrelated,long,
10,filler,unrelated,long,
10,filler,unrelated,long,
10,filler,unrelated,long,1114
10,filler,unrelated,long,1275
10,filler,unrelated,long,1915
10,filler,unrelated,long,1957
10,filler,unrelated,long,2002
10,filler,unrelated,long,2291
10,filler,unrelated,long,2338
10,filler,unrelated,long,
10,filler,unrelated,long,
10,filler,unrelated,short,446
10,filler,unrelated,short,447
10,filler,unrelated,short,495
10,filler,unrelated,short,583
10,filler,unrelated,short,622
10,filler,unrelated,short,
10,filler,unrelated,short,943
10,filler,unrelated,short,1174
10,filler,unrelated,short,1319
10,filler,unrelated,short,1445
10,filler,unrelated,short,1583
10,filler,unrelated,short,
10,filler,unrelated,short,2382
10,filler,unrelated,short,
10,filler,unrelated,short,3623
10,subordinate,related,long,916
10,subordinate,related,long,923
10,subordinate,related,long,1299
10,subordinate,related,long,
10,subordinate,related,long,
10,subordinate,related,long,2035
10,subordinate,related,long,
10,subordinate,related,long,
10,subordinate,related,long,
10,subordinate,related,short,
10,subordinate,related,short,
10,subordinate,related,short,2624
10,subordinate,related,short,
10,subordinate,related,short,
10,subordinate,related,short,
10,subordinate,related,short,4150
10,subordinate,related,short,
10,subordinate,related,short,
10,subordinate,unrelated,long,1
10,subordinate,unrelated,long,498
10,subordinate,unrelated,long,516
10,subordinate,unrelated,long,523
10,subordinate,unrelated,long,562
10,subordinate,unrelated,long,1395
10,subordinate,unrelated,long,1603
10,subordinate,unrelated,long,1875
10,subordinate,unrelated,long,3105
10,subordinate,unrelated,short,
10,subordinate,unrelated,short,1423
10,subordinate,unrelated,short,1863
10,subordinate,unrelated,short,2094
10,subordinate,unrelated,short,
10,subordinate,unrelated,short,2474
10,subordinate,unrelated,short,3399
10,subordinate,unrelated,short,3519
10,subordinate,unrelated,short,4030
11,dominant,related,long,961
11,dominant,related,long,971
11,dominant,related,long,1026
11,dominant,related,long,1072
11,dominant,related,long,1147
11,dominant,related,long,1203
11,dominant,related,long,1235
11,dominant,related,long,1242
11,dominant,related,long,1963
11,dominant,related,short,927
11,dominant,related,short,934
11,dominant,related,short,1021
11,dominant,related,short,1342
11,dominant,related,short,1591
11,dominant,related,short,1750
11,dominant,related,short,1966
11,dominant,related,short,2256
11,dominant,related,short,3096
11,dominant,unrelated,long,986
11,dominant,unrelated,long,1317
11,dominant,unrelated,long,1346
11,dominant,unrelated,long,1531
11,dominant,unrelated,long,1562
11,dominant,unrelated,long,1739
11,dominant,unrelated,long,
11,dominant,unrelated,long,
11,dominant,unrelated,long,2795
11,dominant,unrelated,short,926
11,dominant,unrelated,short,974
11,dominant,unrelated,short,1334
11,dominant,unrelated,short,1478
11,dominant,unrelated,short,1574
11,dominant,unrelated,short,1708
11,dominant,unrelated,short,1846
11,dominant,unrelated,short,2440
11,dominant,unrelated,short,2511
11,filler,related,long,938
11,filler,related,long,970
11,filler,related,long,980
11,filler,related,long,1051
11,filler,related,long,1056
11,filler,related,long,1105
11,filler,related,long,1153
11,filler,related,long,1290
11,filler,related,long,1290
11,filler,related,long,1347
11,filler,related,long,1393
11,filler,related,long,1427
11,filler,related,long,
11,filler,related,long,
11,filler,related,long,2922
11,filler,related,short,630
11,filler,related,short,726
11,filler,related,short,808
11,filler,related,short,926
11,filler,related,short,927
11,filler,related,short,966
11,filler,related,short,1158
11,filler,related,short,1183
11,filler,related,short,1270
11,filler,related,short,1303
11,filler,related,short,1645
11,filler,related,short,1661
11,filler,related,short,1950
11,filler,related,short,1974
11,filler,related,short,3422
11,filler,unrelated,long,1130
11,filler,unrelated,long,1323
11,filler,unrelated,long,1410
11,filler,unrelated,long,1411
11,filler,unrelated,long,1435
11,filler,unrelated,long,1490
11,filler,unrelated,long,1530
11,filler,unrelated,long,1586
11,filler,unrelated,long,1706
11,filler,unrelated,long,1762
11,filler,unrelated,long,1922
11,filler,unrelated,long,1930
11,filler,unrelated,long,1930
11,filler,unrelated,long,1955
11,filler,unrelated,long,2034
11,filler,unrelated,short,998
11,filler,unrelated,short,1022
11,filler,unrelated,short,1064
11,filler,unrelated,short,1142
11,filler,unrelated,short,1198
11,filler,unrelated,short,1216
11,filler,unrelated,short,1382
11,filler,unrelated,short,1415
11,filler,unrelated,short,1462
11,filler,unrelated,short,1551
11,filler,unrelated,short,1591
11,filler,unrelated,short,1718
11,filler,unrelated,short,1823
11,filler,unrelated,short,2279
11,filler,unrelated,short,2590
11,subordinate,related,long,1194
11,subordinate,related,long,1194
11,subordinate,related,long,1275
11,subordinate,related,long,1657
11,subordinate,related,long,1682
11,subordinate,related,long,1898
11,subordinate,related,long,1939
11,subordinate,related,long,2413
11,subordinate,related,long,
11,subordinate,related,short,750
11,subordinate,related,short,934
11,subordinate,related,short,1054
11,subordinate,related,short,1086
11,subordinate,related,short,1111
11,subordinate,related,short,1229
11,subordinate,related,short,
11,subordinate,related,short,1398
11,subordinate,related,short,1736
11,subordinate,unrelated,long,1243
11,subordinate,unrelated,long,1449
11,subordinate,unrelated,long,1673
11,subordinate,unrelated,long,1851
11,subordinate,unrelated,long,2009
11,subordinate,unrelated,long,2042
11,subordinate,unrelated,long,2043
11,subordinate,unrelated,long,2098
11,subordinate,unrelated,long,2218
11,subordinate,unrelated,short,1198
11,subordinate,unrelated,short,1207
11,subordinate,unrelated,short,1591
11,subordinate,unrelated,short,1647
11,subordinate,unrelated,short,1686
11,subordinate,unrelated,short,1934
11,subordinate,unrelated,short,2397
11,subordinate,unrelated,short,2414
11,subordinate,unrelated,short,2862
12,dominant,related,long,660
12,dominant,related,long,690
12,dominant,related,long,778
12,dominant,related,long,820
12,dominant,related,long,915
12,dominant,related,long,923
12,dominant,related,long,1013
12,dominant,related,long,
12,dominant,related,long,1354
12,dominant,related,short,429
12,dominant,related,short,616
12,dominant,related,short,638
12,dominant,related,short,775
12,dominant,related,short,782
12,dominant,related,short,813
12,dominant,related,short,871
12,dominant,related,short,885
12,dominant,related,short,
12,dominant,unrelated,long,938
12,dominant,unrelated,long,
12,dominant,unrelated,long,1059
12,dominant,unrelated,long,1074
12,dominant,unrelated,long,1211
12,dominant,unrelated,long,1220
12,dominant,unrelated,long,1296
12,dominant,unrelated,long,1298
12,dominant,unrelated,long,1388
12,dominant,unrelated,short,
12,dominant,unrelated,short,917
12,dominant,unrelated,short,933
12,dominant,unrelated,short,944
12,dominant,unrelated,short,974
12,dominant,unrelated,short,1168
12,dominant,unrelated,short,1303
12,dominant,unrelated,short,1421
12,dominant,unrelated,short,1630
12,filler,related,long,612
12,filler,related,long,616
12,filler,related,long,619
12,filler,related,long,619
12,filler,related,long,667
12,filler,related,long,722
12,filler,related,long,731
12,filler,related,long,763
12,filler,related,long,928
12,filler,related,long,994
12,filler,related,long,1010
12,filler,related,long,1074
12,filler,related,long,1137
12,filler,related,long,1169
12,filler,related,long,
12,filler,related,short,638
12,filler,related,short,687
12,filler,related,short,733
12,filler,related,short,789
12,filler,related,short,822
12,filler,related,short,830
12,filler,related,short,852
12,filler,related,short,862
12,filler,related,short,908
12,filler,related,short,1014
